Erde_x, Erde_y, Erde_v_x, Erde_v_y, Sonne_x, Sonne_y, Sonne_v_x, Sonne_v_y, Zeit
-9824832874.223,-149757144499.247,29684.115,-1451.710,471342.724,2592294.192,-0.089,0.095,23549000.000
-9795148759.668,-149758596208.782,29684.500,-1445.830,471253.564,2592389.532,-0.089,0.095,23550000.000
-9765464259.392,-149760042039.074,29684.885,-1439.951,471164.403,2592484.855,-0.089,0.095,23551000.000
-9735779374.557,-149761481990.010,29685.268,-1434.071,471075.241,2592580.159,-0.089,0.095,23552000.000
-9706094106.325,-149762916061.474,29685.650,-1428.192,470986.077,2592675.446,-0.089,0.095,23553000.000
-9676408455.859,-149764344253.351,29686.032,-1422.312,470896.913,2592770.716,-0.089,0.095,23554000.000
-9646722424.318,-149765766565.529,29686.411,-1416.432,470807.747,2592865.968,-0.089,0.095,23555000.000
-9617036012.866,-149767182997.893,29686.790,-1410.552,470718.581,2592961.202,-0.089,0.095,23556000.000
-9587349222.663,-149768593550.329,29687.168,-1404.672,470629.413,2593056.418,-0.089,0.095,23557000.000
-9557662054.872,-149769998222.724,29687.544,-1398.792,470540.244,2593151.617,-0.089,0.095,23558000.000
-9527974510.654,-149771397014.965,29687.919,-1392.912,470451.074,2593246.798,-0.089,0.095,23559000.000
-9498286591.172,-149772789926.938,29688.294,-1387.032,470361.902,2593341.962,-0.089,0.095,23560000.000
-9468598297.586,-149774176958.532,29688.667,-1381.151,470272.730,2593437.107,-0.089,0.095,23561000.000
-9438909631.060,-149775558109.634,29689.038,-1375.270,470183.557,2593532.235,-0.089,0.095,23562000.000
-9409220592.755,-149776933380.130,29689.409,-1369.390,470094.382,2593627.346,-0.089,0.095,23563000.000
-9379531183.833,-149778302769.910,29689.778,-1363.509,470005.206,2593722.439,-0.089,0.095,23564000.000
-9349841405.456,-149779666278.862,29690.147,-1357.628,469916.029,2593817.514,-0.089,0.095,23565000.000
-9320151258.786,-149781023906.874,29690.514,-1351.747,469826.851,2593912.571,-0.089,0.095,23566000.000
-9290460744.985,-149782375653.834,29690.880,-1345.866,469737.672,2594007.611,-0.089,0.095,23567000.000
-9260769865.216,-149783721519.631,29691.245,-1339.985,469648.492,2594102.633,-0.089,0.095,23568000.000
-9231078620.641,-149785061504.155,29691.608,-1334.103,469559.311,2594197.638,-0.089,0.095,23569000.000
-9201387012.422,-149786395607.295,29691.971,-1328.222,469470.129,2594292.625,-0.089,0.095,23570000.000
-9171695041.721,-149787723828.940,29692.332,-1322.340,469380.945,2594387.594,-0.089,0.095,23571000.000
-9142002709.700,-149789046168.981,29692.692,-1316.458,469291.761,2594482.545,-0.089,0.095,23572000.000
-9112310017.522,-149790362627.306,29693.051,-1310.577,469202.575,2594577.479,-0.089,0.095,23573000.000
-9082616966.350,-149791673203.807,29693.409,-1304.695,469113.388,2594672.395,-0.089,0.095,23574000.000
-9052923557.345,-149792977898.374,29693.766,-1298.813,469024.201,2594767.294,-0.089,0.095,23575000.000
-9023229791.670,-149794276710.898,29694.121,-1292.930,468935.012,2594862.175,-0.089,0.095,23576000.000
-8993535670.487,-149795569641.269,29694.476,-1287.048,468845.822,2594957.038,-0.089,0.095,23577000.000
-8963841194.960,-149796856689.378,29694.829,-1281.166,468756.631,2595051.883,-0.089,0.095,23578000.000
-8934146366.251,-149798137855.118,29695.181,-1275.283,468667.439,2595146.711,-0.089,0.095,23579000.000
-8904451185.522,-149799413138.380,29695.532,-1269.401,468578.246,2595241.521,-0.089,0.095,23580000.000
-8874755653.935,-149800682539.055,29695.881,-1263.518,468489.052,2595336.314,-0.089,0.095,23581000.000
-8845059772.655,-149801946057.035,29696.230,-1257.635,468399.857,2595431.088,-0.089,0.095,23582000.000
-8815363542.842,-149803203692.213,29696.577,-1251.752,468310.660,2595525.846,-0.089,0.095,23583000.000
-8785666965.661,-149804455444.482,29696.923,-1245.869,468221.463,2595620.585,-0.089,0.095,23584000.000
-8755970042.274,-149805701313.734,29697.268,-1239.986,468132.265,2595715.307,-0.089,0.095,23585000.000
-8726272773.843,-149806941299.862,29697.612,-1234.103,468043.066,2595810.011,-0.089,0.095,23586000.000
-8696575161.532,-149808175402.759,29697.955,-1228.220,467953.865,2595904.697,-0.089,0.095,23587000.000
-8666877206.503,-149809403622.319,29698.297,-1222.336,467864.664,2595999.366,-0.089,0.095,23588000.000
-8637178909.920,-149810625958.436,29698.637,-1216.453,467775.461,2596094.017,-0.089,0.095,23589000.000
-8607480272.945,-149811842411.003,29698.976,-1210.569,467686.258,2596188.651,-0.089,0.095,23590000.000
-8577781296.741,-149813052979.914,29699.314,-1204.685,467597.053,2596283.267,-0.089,0.095,23591000.000
-8548081982.472,-149814257665.064,29699.651,-1198.801,467507.848,2596377.865,-0.089,0.095,23592000.000
-8518382331.300,-149815456466.347,29699.987,-1192.917,467418.641,2596472.445,-0.089,0.095,23593000.000
-8488682344.389,-149816649383.659,29700.321,-1187.033,467329.434,2596567.008,-0.089,0.095,23594000.000
-8458982022.902,-149817836416.894,29700.655,-1181.149,467240.225,2596661.553,-0.089,0.095,23595000.000
-8429281368.001,-149819017565.947,29700.987,-1175.265,467151.016,2596756.080,-0.089,0.095,23596000.000
-8399580380.850,-149820192830.714,29701.318,-1169.380,467061.805,2596850.590,-0.089,0.094,23597000.000
-8369879062.613,-149821362211.091,29701.648,-1163.496,466972.594,2596945.082,-0.089,0.094,23598000.000
-8340177414.453,-149822525706.973,29701.977,-1157.611,466883.381,2597039.556,-0.089,0.094,23599000.000
-8310475437.533,-149823683318.258,29702.305,-1151.727,466794.168,2597134.013,-0.089,0.094,23600000.000
-8280773133.016,-149824835044.840,29702.631,-1145.842,466704.953,2597228.452,-0.089,0.094,23601000.000
-8251070502.065,-149825980886.618,29702.956,-1139.957,466615.738,2597322.874,-0.089,0.094,23602000.000
-8221367545.845,-149827120843.487,29703.280,-1134.072,466526.522,2597417.277,-0.089,0.094,23603000.000
-8191664265.519,-149828254915.345,29703.603,-1128.187,466437.304,2597511.663,-0.089,0.094,23604000.000
-8161960662.250,-149829383102.089,29703.925,-1122.302,466348.086,2597606.032,-0.089,0.094,23605000.000
-8132256737.202,-149830505403.617,29704.246,-1116.416,466258.866,2597700.382,-0.089,0.094,23606000.000
-8102552491.537,-149831621819.826,29704.565,-1110.531,466169.646,2597794.715,-0.089,0.094,23607000.000
-8072847926.421,-149832732350.614,29704.883,-1104.645,466080.425,2597889.031,-0.089,0.094,23608000.000
-8043143043.017,-149833836995.881,29705.201,-1098.760,465991.203,2597983.328,-0.089,0.094,23609000.000
-8013437842.487,-149834935755.523,29705.516,-1092.874,465901.980,2598077.608,-0.089,0.094,23610000.000
-7983732325.997,-149836028629.441,29705.831,-1086.988,465812.755,2598171.870,-0.089,0.094,23611000.000
-7954026494.710,-149837115617.532,29706.145,-1081.102,465723.530,2598266.115,-0.089,0.094,23612000.000
-7924320349.788,-149838196719.696,29706.457,-1075.216,465634.304,2598360.342,-0.089,0.094,23613000.000
-7894613892.398,-149839271935.833,29706.769,-1069.330,465545.077,2598454.551,-0.089,0.094,23614000.000
-7864907123.701,-149840341265.841,29707.079,-1063.444,465455.850,2598548.743,-0.089,0.094,23615000.000
-7835200044.863,-149841404709.621,29707.388,-1057.557,465366.621,2598642.916,-0.089,0.094,23616000.000
-7805492657.047,-149842462267.073,29707.696,-1051.671,465277.391,2598737.073,-0.089,0.094,23617000.000
-7775784961.416,-149843513938.097,29708.002,-1045.784,465188.160,2598831.211,-0.089,0.094,23618000.000
-7746076959.136,-149844559722.594,29708.308,-1039.898,465098.929,2598925.332,-0.089,0.094,23619000.000
-7716368651.370,-149845599620.464,29708.612,-1034.011,465009.696,2599019.435,-0.089,0.094,23620000.000
-7686660039.282,-149846633631.609,29708.915,-1028.124,464920.463,2599113.521,-0.089,0.094,23621000.000
-7656951124.036,-149847661755.929,29709.217,-1022.237,464831.229,2599207.588,-0.089,0.094,23622000.000
-7627241906.797,-149848683993.326,29709.518,-1016.350,464741.993,2599301.638,-0.089,0.094,23623000.000
-7597532388.728,-149849700343.702,29709.818,-1010.463,464652.757,2599395.671,-0.089,0.094,23624000.000
-7567822570.994,-149850710806.959,29710.116,-1004.576,464563.520,2599489.686,-0.089,0.094,23625000.000
-7538112454.759,-149851715382.998,29710.414,-998.689,464474.282,2599583.683,-0.089,0.094,23626000.000
-7508402041.187,-149852714071.722,29710.710,-992.801,464385.043,2599677.662,-0.089,0.094,23627000.000
-7478691331.442,-149853706873.034,29711.005,-986.914,464295.804,2599771.624,-0.089,0.094,23628000.000
-7448980326.690,-149854693786.837,29711.299,-981.026,464206.563,2599865.568,-0.089,0.094,23629000.000
-7419269028.094,-149855674813.033,29711.591,-975.138,464117.322,2599959.494,-0.089,0.094,23630000.000
-7389557436.819,-149856649951.525,29711.883,-969.251,464028.079,2600053.403,-0.089,0.094,23631000.000
-7359845554.029,-149857619202.218,29712.173,-963.363,463938.836,2600147.293,-0.089,0.094,23632000.000
-7330133380.889,-149858582565.015,29712.462,-957.475,463849.592,2600241.167,-0.089,0.094,23633000.000
-7300420918.563,-149859540039.821,29712.750,-951.587,463760.347,2600335.022,-0.089,0.094,23634000.000
-7270708168.216,-149860491626.538,29713.037,-945.699,463671.101,2600428.860,-0.089,0.094,23635000.000
-7240995131.012,-149861437325.072,29713.323,-939.810,463581.854,2600522.680,-0.089,0.094,23636000.000
-7211281808.116,-149862377135.327,29713.607,-933.922,463492.607,2600616.483,-0.089,0.094,23637000.000
-7181568200.693,-149863311057.208,29713.891,-928.033,463403.358,2600710.268,-0.089,0.094,23638000.000
-7151854309.907,-149864239090.620,29714.173,-922.145,463314.109,2600804.035,-0.089,0.094,23639000.000
-7122140136.923,-149865161235.469,29714.454,-916.256,463224.859,2600897.784,-0.089,0.094,23640000.000
-7092425682.906,-149866077491.660,29714.734,-910.367,463135.608,2600991.516,-0.089,0.094,23641000.000
-7062710949.021,-149866987859.099,29715.013,-904.479,463046.356,2601085.230,-0.089,0.094,23642000.000
-7032995936.432,-149867892337.692,29715.290,-898.590,462957.104,2601178.927,-0.089,0.094,23643000.000
-7003280646.305,-149868790927.345,29715.567,-892.701,462867.850,2601272.605,-0.089,0.094,23644000.000
-6973565079.804,-149869683627.964,29715.842,-886.811,462778.596,2601366.266,-0.089,0.094,23645000.000
-6943849238.093,-149870570439.457,29716.116,-880.922,462689.341,2601459.910,-0.089,0.094,23646000.000
-6914133122.339,-149871451361.731,29716.389,-875.033,462600.085,2601553.535,-0.089,0.094,23647000.000
-6884416733.707,-149872326394.691,29716.660,-869.144,462510.828,2601647.143,-0.089,0.094,23648000.000
-6854700073.360,-149873195538.247,29716.931,-863.254,462421.570,2601740.733,-0.089,0.094,23649000.000
-6824983142.464,-149874058792.305,29717.200,-857.364,462332.312,2601834.306,-0.089,0.094,23650000.000
-6795265942.185,-149874916156.773,29717.468,-851.475,462243.053,2601927.861,-0.089,0.094,23651000.000
-6765548473.687,-149875767631.560,29717.736,-845.585,462153.793,2602021.398,-0.089,0.094,23652000.000
-6735830738.136,-149876613216.573,29718.001,-839.695,462064.532,2602114.918,-0.089,0.094,23653000.000
-6706112736.697,-149877452911.722,29718.266,-833.805,461975.270,2602208.419,-0.089,0.093,23654000.000
-6676394470.535,-149878286716.915,29718.530,-827.915,461886.008,2602301.904,-0.089,0.093,23655000.000
-6646675940.815,-149879114632.061,29718.792,-822.025,461796.745,2602395.370,-0.089,0.093,23656000.000
-6616957148.702,-149879936657.069,29719.053,-816.135,461707.481,2602488.819,-0.089,0.093,23657000.000
-6587238095.363,-149880752791.848,29719.313,-810.244,461618.216,2602582.250,-0.089,0.093,23658000.000
-6557518781.962,-149881563036.309,29719.572,-804.354,461528.950,2602675.663,-0.089,0.093,23659000.000
-6527799209.665,-149882367390.362,29719.830,-798.464,461439.684,2602769.059,-0.089,0.093,23660000.000
-6498079379.637,-149883165853.916,29720.087,-792.573,461350.417,2602862.437,-0.089,0.093,23661000.000
-6468359293.043,-149883958426.882,29720.342,-786.682,461261.149,2602955.797,-0.089,0.093,23662000.000
-6438638951.049,-149884745109.170,29720.596,-780.792,461171.881,2603049.140,-0.089,0.093,23663000.000
-6408918354.822,-149885525900.691,29720.849,-774.901,461082.611,2603142.464,-0.089,0.093,23664000.000
-6379197505.525,-149886300801.357,29721.101,-769.010,460993.341,2603235.772,-0.089,0.093,23665000.000
-6349476404.325,-149887069811.079,29721.352,-763.119,460904.070,2603329.061,-0.089,0.093,23666000.000
-6319755052.388,-149887832929.767,29721.602,-757.228,460814.798,2603422.333,-0.089,0.093,23667000.000
-6290033450.879,-149888590157.335,29721.850,-751.336,460725.526,2603515.587,-0.089,0.093,23668000.000
-6260311600.963,-149889341493.694,29722.097,-745.445,460636.253,2603608.823,-0.089,0.093,23669000.000
-6230589503.807,-149890086938.755,29722.343,-739.554,460546.979,2603702.042,-0.089,0.093,23670000.000
-6200867160.577,-149890826492.432,29722.588,-733.662,460457.704,2603795.243,-0.089,0.093,23671000.000
-6171144572.437,-149891560154.638,29722.832,-727.771,460368.429,2603888.426,-0.089,0.093,23672000.000
-6141421740.555,-149892287925.284,29723.074,-721.879,460279.153,2603981.592,-0.089,0.093,23673000.000
-6111698666.095,-149893009804.285,29723.316,-715.987,460189.876,2604074.740,-0.089,0.093,23674000.000
-6081975350.224,-149893725791.554,29723.556,-710.095,460100.598,2604167.870,-0.089,0.093,23675000.000
-6052251794.107,-149894435887.003,29723.795,-704.204,460011.320,2604260.983,-0.089,0.093,23676000.000
-6022527998.911,-149895140090.548,29724.033,-698.312,459922.041,2604354.078,-0.089,0.093,23677000.000
-5992803965.802,-149895838402.102,29724.270,-692.419,459832.761,2604447.155,-0.089,0.093,23678000.000
-5963079695.945,-149896530821.579,29724.505,-686.527,459743.481,2604540.214,-0.089,0.093,23679000.000
-5933355190.507,-149897217348.893,29724.740,-680.635,459654.200,2604633.256,-0.089,0.093,23680000.000
-5903630450.653,-149897897983.961,29724.973,-674.743,459564.918,2604726.280,-0.089,0.093,23681000.000
-5873905477.550,-149898572726.696,29725.205,-668.850,459475.635,2604819.286,-0.089,0.093,23682000.000
-5844180272.365,-149899241577.014,29725.436,-662.958,459386.352,2604912.275,-0.089,0.093,23683000.000
-5814454836.262,-149899904534.830,29725.666,-657.065,459297.068,2605005.246,-0.089,0.093,23684000.000
-5784729170.409,-149900561600.060,29725.894,-651.173,459207.783,2605098.199,-0.089,0.093,23685000.000
-5755003275.971,-149901212772.619,29726.122,-645.280,459118.498,2605191.135,-0.089,0.093,23686000.000
-5725277154.115,-149901858052.425,29726.348,-639.387,459029.212,2605284.053,-0.089,0.093,23687000.000
-5695550806.008,-149902497439.392,29726.573,-633.494,458939.925,2605376.953,-0.089,0.093,23688000.000
-5665824232.815,-149903130933.439,29726.797,-627.601,458850.638,2605469.835,-0.089,0.093,23689000.000
-5636097435.703,-149903758534.481,29727.020,-621.708,458761.350,2605562.700,-0.089,0.093,23690000.000
-5606370415.838,-149904380242.435,29727.241,-615.815,458672.061,2605655.547,-0.089,0.093,23691000.000
-5576643174.388,-149904996057.219,29727.462,-609.922,458582.772,2605748.376,-0.089,0.093,23692000.000
-5546915712.517,-149905605978.751,29727.681,-604.028,458493.482,2605841.188,-0.089,0.093,23693000.000
-5517188031.393,-149906210006.948,29727.899,-598.135,458404.191,2605933.982,-0.089,0.093,23694000.000
-5487460132.182,-149906808141.728,29728.116,-592.241,458314.900,2606026.758,-0.089,0.093,23695000.000
-5457732016.052,-149907400383.009,29728.332,-586.348,458225.608,2606119.517,-0.089,0.093,23696000.000
-5428003684.167,-149907986730.709,29728.546,-580.454,458136.315,2606212.258,-0.089,0.093,23697000.000
-5398275137.696,-149908567184.748,29728.760,-574.560,458047.022,2606304.981,-0.089,0.093,23698000.000
-5368546377.805,-149909141745.044,29728.972,-568.666,457957.728,2606397.686,-0.089,0.093,23699000.000
-5338817405.660,-149909710411.517,29729.183,-562.773,457868.433,2606490.374,-0.089,0.093,23700000.000
-5309088222.428,-149910273184.085,29729.393,-556.879,457779.138,2606583.044,-0.089,0.093,23701000.000
-5279358829.276,-149910830062.668,29729.602,-550.985,457689.842,2606675.696,-0.089,0.093,23702000.000
-5249629227.371,-149911381047.185,29729.809,-545.090,457600.546,2606768.331,-0.089,0.093,23703000.000
-5219899417.879,-149911926137.558,29730.016,-539.196,457511.249,2606860.948,-0.089,0.093,23704000.000
-5190169401.967,-149912465333.706,29730.221,-533.302,457421.951,2606953.547,-0.089,0.093,23705000.000
-5160439180.803,-149912998635.550,29730.425,-527.407,457332.653,2607046.129,-0.089,0.093,23706000.000
-5130708755.553,-149913526043.010,29730.628,-521.513,457243.354,2607138.692,-0.089,0.093,23707000.000
-5100978127.384,-149914047556.008,29730.830,-515.618,457154.054,2607231.239,-0.089,0.093,23708000.000
-5071247297.463,-149914563174.464,29731.031,-509.724,457064.754,2607323.767,-0.089,0.093,23709000.000
-5041516266.957,-149915072898.300,29731.230,-503.829,456975.454,2607416.278,-0.089,0.092,23710000.000
-5011785037.034,-149915576727.437,29731.428,-497.934,456886.152,2607508.771,-0.089,0.092,23711000.000
-4982053608.859,-149916074661.798,29731.625,-492.040,456796.850,2607601.246,-0.089,0.092,23712000.000
-4952321983.601,-149916566701.304,29731.821,-486.145,456707.548,2607693.704,-0.089,0.092,23713000.000
-4922590162.426,-149917052845.878,29732.016,-480.250,456618.245,2607786.143,-0.089,0.092,23714000.000
-4892858146.501,-149917533095.443,29732.210,-474.354,456528.941,2607878.566,-0.089,0.092,23715000.000
-4863125936.995,-149918007449.920,29732.402,-468.459,456439.637,2607970.970,-0.089,0.092,23716000.000
-4833393535.073,-149918475909.234,29732.593,-462.564,456350.332,2608063.357,-0.089,0.092,23717000.000
-4803660941.904,-149918938473.307,29732.783,-456.669,456261.026,2608155.726,-0.089,0.092,23718000.000
-4773928158.653,-149919395142.064,29732.972,-450.773,456171.720,2608248.077,-0.089,0.092,23719000.000
-4744195186.490,-149919845915.426,29733.160,-444.878,456082.414,2608340.411,-0.089,0.092,23720000.000
-4714462026.581,-149920290793.319,29733.346,-438.982,455993.107,2608432.727,-0.089,0.092,23721000.000
-4684728680.093,-149920729775.667,29733.532,-433.087,455903.799,2608525.025,-0.089,0.092,23722000.000
